neuma_instance_id,neuma_instance_url,brief_description,manuscript_id,manuscript_sequence,manuscript_short_title,manuscript_how_accessed,folio,melisma_type_id,page,feast,office_description,genre_description,lit_position,chant_incipit,cao,mode_name,melisma_word,melisma_type,neuma_id,neuma_sequence,melody_volpiano,melody_nhl,neuma_erased,prosula_name,HP_entry-checked,cao_chant_id,feast_id
61849,\N,not in kelly ; copied from Salisbury 152 entry,83,3,GB-Cu Ms. Mm.ii.9,Facsimile edition,\N,0,p. 60,Stephani (Dec.26),Matins,Responsory,R9/9,Sancte dei pretiose,Sancte dei pretiose (007575),1,COLlegio,Terminal,24,1,dh-hg-gf-gh-dh-hg-gf-gh-hkjg-jh-hkjg-jh-hg-gf-gf-gh,\N,No,\N,Completely,7575,2757
61850,\N,not in kelly ; copied from Salisbury 152 entry,83,3,GB-Cu Ms. Mm.ii.9,Facsimile edition,\N,4,p. 60,Stephani (Dec.26),Matins,Responsory,R9/9,Sancte dei pretiose,Sancte dei pretiose (007575),1,\N,Melisma-prosula by phrases,22,2,h-ij-khf-ghjgf-hg-kkh,\N,No,Te mundi climata,Completely,7575,2757
61851,\N,not in kelly ; copied from Salisbury 152 entry,83,4,GB-Cu Ms. Mm.ii.9,Facsimile edition,\N,4,p. 66,Joannis Evang. (Dec.27),Matins,Responsory,R9/9,In medio ecclesiae,In medio ecclesiae aperuit os (006913),1,\N,Melisma-prosula by phrases,22,1,hij-khf-gh-jgf-hg-kkh,\N,No,Nascitur ex patre,Completely,6913,2740
61893,\N,Expoliavit veste neuma 18,83,6,GB-Cu Ms. Mm.ii.9,Facsimile edition,\N,0,p. 489,Hippolyti (Aug.13),Matins,Responsory,R3/3,Expoliavit veste,Expoliavit veste Hippolytum (600835),8,miliciE,Terminal,18,1,hkl-kml-lk-mnl-mn-kh-kjg-hhg-hkj-klk-kjhg-h-hjh-g,\N,No,\N,Completely,600835,2471
60,\N,"Kelly p.59, Sint lumbi vestri 3",83,7,GB-Cu Ms. Mm.ii.9,Facsimile edition,\N,0,p. 576,Omnium Sanctorum (Nov.1),Matins,Responsory,R7/9,Sint lumbi vestri,Sint lumbi vestri praecincti (007675),2,\N,Terminal,11,1,fh-ijhf-gfd-cf-fd-cf-gh-ijhf-gfd-hhg-gf-gf-gh,\N,No,\N,Completely,7675,2702
61,\N,"Kelly p.59, Sint lumbi vestri 4",83,8,GB-Cu Ms. Mm.ii.9,Facsimile edition,\N,0,p. 661,Comm. plurimorum Confessorum (),Matins,Responsory,R9/9,Sint lumbi vestri,Sint lumbi vestri praecincti (007675),2,A,Terminal,11,1,fh-ijhf-gfd-cf-fd-cf-gh-ijhf-gfd-hhg-gf-gf-gh,\N,No,\N,Completely,7675,1512
542,\N,"Table 1, Kelly diss. p.176",84,1,GB-DRc Ms. B.iii.11,Microfilm,f. 140r,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Terminal,21,1,\N,\N,No,\N,Completely,6411,2745
108,\N,"Kelly p.72, Descendit 4",84,1,GB-DRc Ms. B.iii.11,Microfilm,f. 140r,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,TAMquam,Intonation,48,2,\N,\N,No,\N,Completely,6411,2745
543,\N,"Table 1, Kelly diss. p.176",84,1,GB-DRc Ms. B.iii.11,Microfilm,f. 140r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Ad repetendum,1,3,\N,\N,No,\N,Completely,6411,2745
544,\N,"Table 1, Kelly diss. p.176",84,1,GB-DRc Ms. B.iii.11,Microfilm,f. 140r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Ad repetendum,22,4,\N,\N,No,\N,Completely,6411,2745
151,\N,"Kelly p.78, Verbum caro factum est 6",84,2,GB-DRc Ms. B.iii.11,Microfilm,f. 140r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/9,Verbum caro factum est ,Verbum caro factum est et (007840),unknown,veritaTE,Ad repetendum,26,1,\N,\N,No,\N,Completely,7840,2745
522,\N,"Table 1, Kelly diss. p.175",85,1,GB-En Adv.MS. 18.2.13A,Kelly catalogue,f. 25v,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Intonation,48,1,\N,\N,Not checked,,No,6411,2745
523,\N,"Table 1, Kelly diss. p.175",85,1,GB-En Adv.MS. 18.2.13A,Kelly catalogue,f. 25v,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Terminal,21,2,\N,\N,Not checked,Felix Maria,No,6411,2745
524,\N,"Table 1, Kelly diss. p.175",85,1,GB-En Adv.MS. 18.2.13A,Kelly catalogue,f. 25v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Ad repetendum,1,3,\N,\N,Not checked,Familiam,No,6411,2745
525,\N,"Table 1, Kelly diss. p.175",85,1,GB-En Adv.MS. 18.2.13A,Kelly catalogue,f. 25v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Ad repetendum,22,4,\N,\N,Not checked,Te laudant ,No,6411,2745
694,\N,"Table 2, Kelly diss. p.177",85,2,GB-En Adv.MS. 18.2.13A,Kelly catalogue,f. 33r,1,\N,Stephani (Dec.26),_Unknown,Responsory,\N,Sancte dei pretiose,Sancte dei pretiose (007575),unknown,\N,Ad repetendum,22,1,\N,\N,Not checked,Te mundi,No,7575,2757
687,\N,"Table 2, Kelly diss. p.177",85,3,GB-En Adv.MS. 18.2.13A,Kelly catalogue,f. 36v,1,\N,Joannis Evang. (Dec.27),_Unknown,Responsory,\N,In medio ecclesiae,In medio ecclesiae aperuit os (006913),unknown,\N,Ad repetendum,22,1,\N,\N,Not checked,Nascitur,No,6913,2740
306,\N,"Kelly p.58, Sancte Paule apostole 8 check CAO7582 or 7583",85,4,GB-En Adv.MS. 18.2.13A,Kelly catalogue,f. 234v,3,\N,\N,_Unknown,Responsory,\N,Sancte Paule apostole,\N,unknown,\N,Other,10,1,\N,\N,Not checked,\N,No,\N,0
534,\N,"Table 1, Kelly diss. p.175",86,1,GB-H ,Kelly catalogue,f. 20v,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Intonation,48,1,\N,\N,Not checked,,No,6411,2745
535,\N,"Table 1, Kelly diss. p.175",86,1,GB-H ,Kelly catalogue,f. 20v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Ad repetendum,22,2,\N,\N,Not checked,Te laudant ,No,6411,2745
239,\N,"Kelly p.105, In medio ecclesiae V. Misit 6",86,2,GB-H ,Kelly catalogue,f. 30v,2,\N,Joannis Evang. (Dec.27),_Unknown,Responsory,\N,In medio ecclesiae,In medio ecclesiae aperuit os (006913),unknown,\N,Intonation,48,1,\N,\N,Not checked,\N,No,6913,2740
278,\N,"Kelly p.108, Dum transisset 4",86,3,GB-H ,Kelly catalogue,f. 112v,2,\N,Dom. Resurrectionis (),_Unknown,Responsory,\N,Dum transisset,Dum transisset sabbatum Maria (006565),unknown,\N,Intonation,50,1,\N,\N,Not checked,\N,No,6565,1688
530,\N,"Table 1, Kelly diss. p.175",87,1,GB-Lbl Add. 28598,Kelly catalogue,f. 14r,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Intonation,48,1,\N,\N,Not checked,,No,6411,2745
531,\N,"Table 1, Kelly diss. p.175",87,1,GB-Lbl Add. 28598,Kelly catalogue,f. 14r,0,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Terminal,21,2,\N,\N,Not checked,Felix Maria,No,6411,2745
532,\N,"Table 1, Kelly diss. p.175",87,1,GB-Lbl Add. 28598,Kelly catalogue,f. 14r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Ad repetendum,1,3,\N,\N,Not checked,Familiam,No,6411,2745
533,\N,"Table 1, Kelly diss. p.175",87,1,GB-Lbl Add. 28598,Kelly catalogue,f. 14r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,\N,Descendit de celis,Descendit de caelis missus ab (006411),unknown,,Ad repetendum,22,4,\N,\N,Not checked,Te laudant ,No,6411,2745
103,\N,"Kelly p.72, Sancte dei pretiose",87,2,GB-Lbl Add. 28598,Kelly catalogue,f. 17v,3,\N,Stephani (Dec.26),_Unknown,Responsory,\N,Sancte dei pretiose,Sancte dei pretiose (007575),unknown,\N,Other,22,1,\N,\N,Not checked,\N,No,7575,2757
6676,\N,"Kelly 319, Verbum caro factus est",87,2,GB-Lbl Add. 28598,Kelly catalogue,f. 15v,3,\N,Nativitas Domini (Dec.25),_Unknown,Responsory,\N,Verbum caro factus est ,Verbum caro factum est et (007840),unknown,\N,Other,22,1,\N,\N,Not checked,\N,No,7840,2745
104,\N,"Kelly p.72, In medio ecclesiae",87,3,GB-Lbl Add. 28598,Kelly catalogue,f. 20v,3,\N,Joannis Evang. (Dec.27),_Unknown,Responsory,\N,In medio ecclesiae,In medio ecclesiae aperuit os (006913),unknown,\N,Other,22,1,\N,\N,Not checked,\N,No,6913,2740
303,\N,"Kelly p.58, Sancte Paule apostole 5 check CAO7582 or 7583",87,4,GB-Lbl Add. 28598,Kelly catalogue,f. 122v,3,\N,\N,_Unknown,Responsory,\N,Sancte Paule apostole,\N,unknown,\N,Other,10,1,\N,\N,Not checked,\N,No,\N,0
105,\N,"Kelly p.72, Felix namque",87,5,GB-Lbl Add. 28598,Kelly catalogue,f. 139v,3,\N,Assumptio Mariae (Aug.15),_Unknown,Responsory,\N,Felix namque,Felix namque es sacra virgo (006725),unknown,\N,Other,22,1,\N,\N,Not checked,\N,No,6725,2439
61877,\N,Steiner 1973: Gloriosus domini Germanus,88,1,GB-Lbl Add. 30850,Printed edition,f. 229v,0,\N,Germani (Jul.31),Matins,Responsory,R12/12,Gloriosus domini Germanus,Gloriosus domini Germanus cum (006787),unknown,requiEM,Terminal,27,1,\N,\N,No,\N,Completely,6787,2373
283,\N,"Kelly p.108, Quem vidistis 4",89,1,GB-Lbl Add. 52359,Kelly catalogue,f. 32r,2,\N,Nativitas Domini (Dec.25),_Unknown,Responsory,\N,Quem vidistis ,Quem vidistis pastores dicite (007470),unknown,\N,Intonation,50,1,\N,\N,Not checked,\N,No,7470,2745
259,\N,"Kelly p.106, Te laudant angeli 8",89,2,GB-Lbl Add. 52359,Kelly catalogue,f. 32v,2,\N,Nativitas Domini (Dec.25),_Unknown,Responsory,\N,Te laudant angeli,Te laudant angeli sancta dei (007756),unknown,\N,Intonation,47,1,\N,\N,Not checked,\N,No,7756,2745
285,http://www.bl.uk/manuscripts/Viewer.aspx?ref=egerton_ms_2615_f010r,"Kelly p.108, Petre amas me 1 (Arlt p. 21)",90,3,GB-Lbl Egerton 2615,Digital images,f. 10r,2,\N,Circumcisio Domini (Jan.1),First Vespers,Responsory,Vproc,Petre amas me,Petre amas me tu scis domine (007382),4,SYmon,Intonation,50,1,h-gfgfe-cd-eed-fhgf-gfe-fd-cee-dhh-hgf-gfe,\N,No,\N,Completely,7382,4223
225,http://www.bl.uk/manuscripts/Viewer.aspx?ref=egerton_ms_2615_f019v,"Kelly p.102, Quem vidistis (Arlt p. 49)",90,4,GB-Lbl Egerton 2615,Digital images,f. 19v,2,\N,Circumcisio Domini (Jan.1),Matins,Responsory,R3/9,Quem vidistis,Quem vidistis pastores dicite (007470),6T,QUEM,Intonation,46,1,dcd-ffgh-kjg-kh-lkj-gkh-hhhgf-he-gd-dc-gge-ghd-dc,\N,No,\N,Completely,7470,4223
61916,http://www.bl.uk/manuscripts/Viewer.aspx?ref=egerton_ms_2615_f020v,"Quem vidistis - angelorum melisma, not in Kelly; clearly an interpolation by standards of chant (Arlt p. 49)",90,4,GB-Lbl Egerton 2615,Digital images,f. 20v,0,\N,Circumcisio Domini (Jan.1),Matins,Responsory,R3/9,Quem vidistis,Quem vidistis pastores dicite (007470),6T,angeLOrum,Terminal,0,2,dh-klkj-kjhgf-fh-kjg-ef-hjk-klkj-kjhgf-fh-kjg-ef-fhg-hhf-geh-ghf-gef-f,\N,No,\N,Completely,7470,4223
61917,http://www.bl.uk/manuscripts/Viewer.aspx?ref=egerton_ms_2615_f034v,Descendit - just 48 melisma intonation - not in kelly,90,7,GB-Lbl Egerton 2615,Digital images,f. 34v,2,\N,Circumcisio Domini (Jan.1),Matins,Responsory,R9/9,Descendit de celis,Descendit de caelis deus (006410),1,SPONsus,Intonation,48,1,\N,\N,No,\N,Completely,6410,4223
61918,http://www.bl.uk/manuscripts/Viewer.aspx?ref=egerton_ms_2615_f059r,Descendit - just 48 melisma intonation - not in kelly,90,8,GB-Lbl Egerton 2615,Digital images,f. 59r,2,\N,Circumcisio Domini (Jan.1),Second Vespers,Responsory,VR,Descendit de celis,Descendit de caelis missus ab (006411),1,TANquam,Intonation,48,1,\N,\N,No,\N,Completely,6411,4223
367,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_1117_f043r,"HP p.30, Cuthberthus puer - not much like melisma 24 to be fair",91,1,GB-Lbl Harley 1117,Digital images,f. 43r,0,\N,Cuthberti (Mar.20),Matins,Responsory,R1/12,Cuthberthus puer,Cuthbertus puer bonae indolis (600516),unknown,ANgelis,Terminal,24,1,\N,\N,No,\N,Completely,600516,2215
73,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_1117_f064v,"Kelly p.66, O beati viri 4",91,2,GB-Lbl Harley 1117,Digital images,f. 64v,0,\N,Benedicti (Mar.21),Matins,Responsory,R10/12,O beati viri,O beati viri N. sancta (007255),4,CONiunctus,Terminal,16,1,\N,\N,No,\N,Completely,7255,2213
366,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_1117_f064v,"HP p.28, Laudemus dominum",91,3,GB-Lbl Harley 1117,Digital images,f. 64v,0,\N,Benedicti (Mar.21),Matins,Responsory,R11/12,Laudemus dominum,Laudemus dominum in beati (007082),unknown,sanANtur,Terminal,24,1,\N,\N,No,\N,Completely,7082,2213
364,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_1117_f064v,"HP p.29, Sancte Benedicte confessor",91,4,GB-Lbl Harley 1117,Digital images,f. 64v,0,\N,Benedicti (Mar.21),Matins,Responsory,R12/12,Sancte Benedicte confessor,Sancte N. audi rogantes (007580),unknown,indulGENtiam,Terminal,20,1,\N,\N,No,\N,Completely,7580,2213
344,https://doi.org/10.11588/diglit.19732#0104,"HP p.12, Inclytus pontifex Maximinus",92,1,"GB-Lbl Harley 3039, f. 48v",Digital images,f. 48v,1,\N,Maximini (May.29),_Unknown,Responsory,n/a,Inclytus pontifex Maximinus,\N,unknown,iugiTER,Ad repetendum,0,1,\N,\N,No,\N,Completely,\N,2282
326,HP image 1,"HP p.4, Signum apostolatus (short duplex phrases)",93,1,"GB-Ob Bodley 596, f. 174r-214v",Digital images,f. 211v,1,\N,"Juliani, Epi. (Jan.27)",Matins,Responsory,R4/12,Signum apostolatus,\N,3,VOcati,Ad repetendum,0,1,\N,\N,No,\N,Completely,\N,2146
328,HP image 2,"HP p.5, Hic itaque Julianus",93,2,"GB-Ob Bodley 596, f. 174r-214v",Digital images,f. 212r,1,\N,"Juliani, Epi. (Jan.27)",Matins,Responsory,R5/12,Hic itaque Julianus,\N,4,PERcelebris,Ad repetendum,0,1,\N,\N,No,\N,Completely,\N,2146
329,HP image 2,"HP p.5, O gloriosum presulem",93,3,"GB-Ob Bodley 596, f. 174r-214v",Digital images,f. 212r,1,\N,"Juliani, Epi. (Jan.27)",Matins,Responsory,R8/12,O gloriosum presulem,\N,6,HAbere,Ad repetendum,74,1,\N,\N,No,O Juliane,Completely,\N,2146
170,HP image 3,"Kelly p.83a, Beatissimus Julianus 1",93,4,"GB-Ob Bodley 596, f. 174r-214v",Digital images,f. 212v,1,\N,"Juliani, Epi. (Jan.27)",Matins,Responsory,R12/12,Beatissimus Julianus,\N,1,SEMpiterna,Ad repetendum,35,1,\N,\N,No,Semper tibi rex,Completely,\N,2146
333,HP image 1,"HP p.7, O pastor apostolice 2 (engl office)",94,\N,GB-Ob Laud. misc. 358,Digital images,endleaf,1,\N,Gregorii (Mar.12),Matins,Responsory,implicitly R12/12,O pastor apostolice o defensor,O pastor apostolice Gregori (007279),4,IEsum,Ad repetendum,29,1,de-fg-dgfe-dh-ghg-gfde-defg-dgfe-dh-ghg-gfd-f-ef-gh-hg-hk-kjhg-hg-ef-gh-hg-hk-kjhg-hg-cdefed,\N,No,\N,Completely,7279,2219
335,HP image 1,"HP p.7, O pastor apostolice 4 (engl office)",94,\N,GB-Ob Laud. misc. 358,Digital images,endleaf,3,\N,Gregorii (Mar.12),_Unknown,Responsory,implicitly R12/12,O pastor apostolice o defensor,O pastor apostolice Gregori (007279),4,Esto,Other,50,1,ef-g-gjgh-ege-fed-edc-dcd-fe-fged-fd-fg-hghge-fe,\N,No,\N,Completely,7279,2219
5656,https://www.diamm.ac.uk/sources/4858/#/images,"Kelly 320, quem vidistis",96,1,GB-SB Ms. 152,Digital images,f. 25v,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R4/9,Quem vidistis,Quem vidistis pastores dicite (007470),4,secunDUM,Intonation,50,1,h-h-gfgf-fe-cd-efd-fhgf-ge-gefdc-e-e-dh-hgf-gf-fe,\N,No,\N,Completely,7470,2745
253,https://www.diamm.ac.uk/sources/4858/#/images,"Kelly p.106, Te laudant angeli 2",96,2,GB-SB Ms. 152,Digital images,f. 26r,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R6/9,Te laudant angeli,Te laudant angeli sancta dei (007756),4,ipSUM,Intonation,49,1,h-ge-fg-gjg-hege-fed-dcd-fefged-fe-fghg-hge-f-fe,\N,No,\N,Completely,7756,2745
693,https://www.diamm.ac.uk/sources/4858/#/images,"Table 2, Kelly diss. p.177",96,3,GB-SB Ms. 152,Digital images,f. 31v,0,\N,Stephani (Dec.26),Matins,Responsory,R9/9,Sancte dei pretiose,Sancte dei pretiose (007575),1,COLlegio,Terminal,24,1,dh-hg-gf-gh-dh-hg-gf-gh-hkjg-jh-hkjg-jh-hg-gf-gf-gh,\N,No,\N,Completely,7575,2757
61846,https://www.diamm.ac.uk/sources/4858/#/images,"Table 2, Kelly diss. p.177",96,3,GB-SB Ms. 152,Digital images,f. 31v,4,\N,Stephani (Dec.26),Matins,Responsory,R9/9,Sancte dei pretiose,Sancte dei pretiose (007575),1,\N,Melisma-prosula by phrases,22,2,h-ij-khf-ghjgf-hg-kkh,\N,No,Te mundi climata,Completely,7575,2757
690,https://www.diamm.ac.uk/sources/4858/#/images,"Table 2, Kelly diss. p. 177",96,4,GB-SB Ms. 152,Digital images,f. 34v,4,\N,Joannis Evang. (Dec.27),Matins,Responsory,R9/9,In medio ecclesiae,In medio ecclesiae aperuit os (006913),1,\N,Melisma-prosula by phrases,22,1,hij-khf-gh-jgf-hg-kkh,\N,No,Nascitur ex patre,Completely,6913,2740
281,https://archive.org/details/palographiemus1922gaja/page/n221/mode/2up,"Kelly p.108, Quem vidistis 2",97,2,GB-WO Ms. F. 160,Digital images,f. 15r,2,p. 30,Nativitas Domini (Dec.25),Matins,Responsory,R8/12,Quem vidistis ,Quem vidistis pastores dicite (007470),4,secunDUM,Intonation,50,1,\N,\N,No,\N,Completely,7470,2745
539,https://archive.org/details/palographiemus1922gaja/page/n223/mode/2up,"Table 1, Kelly diss. p.175",97,3,GB-WO Ms. F. 160,Digital images,f. 15v,0,p. 31,Nativitas Domini (Dec.25),Matins,Responsory,R12/12,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Terminal,1,1,\N,\N,No,\N,Completely,6411,2745
538,https://archive.org/details/palographiemus1922gaja/page/n223/mode/2up,"Table 1, Kelly diss. p.175",97,3,GB-WO Ms. F. 160,Digital images,f. 15v,2,p. 31,Nativitas Domini (Dec.25),Matins,Responsory,R12/12,Descendit de celis,Descendit de caelis missus ab (006411),1,TANquam,Intonation,48,2,\N,\N,No,\N,Completely,6411,2745
540,https://archive.org/details/palographiemus1922gaja/page/n223/mode/2up,"Table 1, Kelly diss. p.175",97,3,GB-WO Ms. F. 160,Digital images,f. 15v,1,p. 31,Nativitas Domini (Dec.25),Matins,Responsory,R12/12,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,21,3,\N,\N,No,\N,Completely,6411,2745
541,https://archive.org/details/palographiemus1922gaja/page/n223/mode/2up,"Table 1, Kelly diss. p.175",97,3,GB-WO Ms. F. 160,Digital images,f. 15v,1,p. 31,Nativitas Domini (Dec.25),Matins,Responsory,R12/12,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,22,4,\N,\N,No,\N,Completely,6411,2745
157,https://archive.org/details/palographiemus1922gaja/page/n225/mode/2up,"Kelly p.79, Sanctissimi martyris Stephani 2",97,4,GB-WO Ms. F. 160,Digital images,f. 18v,1,p. 37,Stephani (Dec.26),Matins,Responsory,R12/12,Sanctissimi martyris Stephani,Sanctissimi confessoris (007599),1,conserVAre,Ad repetendum,28,1,ddh-hgf-gh-dh-hgf-gh-gh-3-hg-kjg-hhgf-ghh-hg-kjg-hhgf-ghh-3-hlkjg-hg-lkjg-gh-fhjg-gf-fecd-d-ce-gge-ghh-hlkjg-hg-lkjg-gh-fh-jg-gf-fecd-d-3-de-dec-eg-hg-efe-dc-def-ed,\N,Partially,\N,Completely,7599,2757
294,https://archive.org/details/palographiemus1922gaja/page/n229/mode/2up,"Kelly p.113, Laverunt stolas",97,5,GB-WO Ms. F. 160,Digital images,f. 22r,2,p. 44,Nat. Innocentium (Dec.28),Matins,Responsory,R4/12,Laverunt stolas,Laverunt stolas suas et (601320),1,LAverunt,Intonation,55,1,\N,\N,No,\N,Completely,601320,2744
61910,https://archive.org/details/palographiemus1922gaja/page/n337/mode/2up,Gloriosi domine testis - Vincent,97,6,GB-WO Ms. F. 160,Digital images,f. 196r,0,p. 260,Vincentii (Jan.22),Matins,Responsory,R4/12,Gloriosi domine testis,Gloriosi domine testis tui (006782),1,OCcumbere,Terminal,7,1,hgf-gd-fge-eg-jhg-hfd-fed-hgf-gfe-fgfed-fec-fgf-gh-dc-defef-ed,\N,No,\N,Completely,6782,2179
302,https://archive.org/details/palographiemus1922gaja/page/n339/mode/2up,"Kelly p.58, Sancte Paule apostole 4 check CAO7582 or 7583",97,7,GB-WO Ms. F. 160,Digital images,f. 199r,0,p. 266,Conversio Pauli (Jan.25),Matins,Responsory,R11/12,Sancte Paule apostole,Sancte Paule apostole (007582),1,TE,Terminal,10,1,\N,\N,No,\N,Completely,7582,2124
145,https://archive.org/details/palographiemus1922gaja/page/n343/mode/2up,"Kelly p.77, Gaude Maria 8",97,8,GB-WO Ms. F. 160,Digital images,f. 201v,1,p. 271,Purificatio Mariae (Feb.2),Matins,Responsory,R12/12,Gaude Maria virgo,Gaude Maria virgo cunctas (006759),6T,invioLAta,Ad repetendum,25,1,\N,\N,No,\N,Completely,6759,2202
331,\N,"HP p.6,  Electus et dilectus",97,9,GB-WO Ms. F. 160,Digital images,f. 211r,0,p. 290,Gregorii (Mar.12),Matins,Responsory,R11/12,Electus et dilectus,Electus et dilectus domini (006646),1,[PA]pa,Terminal,24,1,\N,\N,No,\N,Completely,6646,2219
159,\N,"Kelly p.80, O pastor apostolice 2",97,10,GB-WO Ms. F. 160,Digital images,f. 211v,1,p. 291,Gregorii (Mar.12),Matins,Responsory,R12/12,O pastor apostolice o defensor,O pastor apostolice Gregori (007279),4,IHesum,Ad repetendum,29,1,d-efg-dgfe-dh-ghg-gfde-3-defg-dgfe-dh-ghg-gfdf-3-efg-hg-gk-kjhg-hg-efg-hg-gk-kjhg-hg-3-cde-fed-dg-gf-ghgef-fe,\N,Partially,\N,Completely,7279,2219
368,\N,"HP p.30, Cuthberthus puer",97,11,GB-WO Ms. F. 160,Digital images,f. 212r,0,p. 292,Cuthberti (Mar.20),Matins,Responsory,R1/12,Cuthberthus puer,Cuthbertus puer bonae indolis (600516),1,ANgelis,Terminal,24,1,dh-hg-hgf-ghh-dh-hg-hgf-ghh-3-hhg-klkjh-khjhg-ghh-h-hgfed-efd-edd-cd-d,\N,No,\N,Completely,600516,2215
224,https://archive.org/details/palographiemus1922gaja/page/n359/mode/2up,"Kelly p.102, Felix maria unxit ",97,12,GB-WO Ms. F. 160,Digital images,f. 233v,2,p. 337,Mariae Magdalenae (Jul.22),Matins,Responsory,R8/12,Felix maria unxit,Felix Maria unxit pedes Jesu (006722),2,FElix,Intonation,45,1,\N,\N,No,\N,Completely,6722,2387
58,https://archive.org/details/palographiemus1922gaja/page/n405/mode/2up,"Kelly p.59, Sint lumbi vestri",97,13,GB-WO Ms. F. 160,Digital images,f. 280r,0,p. 430,Comm. plurimorum Confessorum (),Matins,Responsory,R11/11,Sint lumbi vestri,Sint lumbi vestri praecincti (007675),1,A,Terminal,11,1,\N,\N,No,\N,Completely,7675,1512
4444,\N,"Kelly 309, Et valde mane",98,1,I-BAsn Ms. 2,Kelly catalogue,f. 226v,3,\N,Dom. Resurrectionis (),_Unknown,Responsory,\N,Et valde mane,Et valde mane una sabbatorum (006676),unknown,\N,Other,44,1,\N,\N,Not checked,\N,No,6676,1688
4445,\N,"Kelly 309, Et valde mane",98,2,I-BAsn Ms. 2,Kelly catalogue,f. 226v,3,\N,Dom. Resurrectionis (),_Unknown,Responsory,\N,Et valde mane,Et valde mane una sabbatorum (006676),unknown,\N,Other,48,2,\N,\N,Not checked,\N,No,6676,1688
207,\N,"Kelly p.99, Ecce jam coram te 12",98,3,I-BAsn Ms. 2,Kelly catalogue,f. 290r,2,\N,Stephani (Dec.26),_Unknown,Responsory,\N,Ecce jam coram te ,Ecce jam coram te protomartyr (006594),unknown,\N,Intonation,43,1,\N,\N,Not checked,\N,No,6594,2757
208,\N,"Kelly p.99, Ecce jam coram te 13",98,4,I-BAsn Ms. 2,Kelly catalogue,f. 302v,2,\N,Stephani (Dec.26),_Unknown,Responsory,\N,Ecce jam coram te ,Ecce jam coram te protomartyr (006594),unknown,\N,Intonation,43,1,\N,\N,Not checked,\N,No,6594,2757
237,\N,"Kelly p.105, In medio ecclesiae V. Misit 4",98,5,I-BAsn Ms. 2,Kelly catalogue,f. 308v,2,\N,Joannis Evang. (Dec.27),_Unknown,Responsory,\N,In medio ecclesiae,In medio ecclesiae aperuit os (006913),unknown,\N,Intonation,48,1,\N,\N,Not checked,\N,No,6913,2740
221,https://archive.org/details/palographiemus0509gaja/page/n311/mode/2up,"Kelly p.102, Et valde mane 10 - very slight melisma",99,1,I-L Ms. 601,Facsimile edition,\N,2,p. 211,Dom. Resurrectionis (),Matins,Responsory,R8/12,Et valde mane,Et valde mane una sabbatorum (006676),1,ET,Intonation,44,1,c-df-fd-e-fgf-efed,\N,No,\N,Completely,6676,1688
